id	word_key	book_key	dict_key	pos	usage	timestamp
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYYHAAD1BgAA:370218:13	en:assimilate	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYYHAAD1BgAA:370218	If Oceania were to conquer the areas that used once to be known as France and Germany, it would be necessary either to exterminate the inhabitants, a task of great physical difficulty, or to assimilate a population of about a hundred million people, who, so far as technical development goes, are roughly on the Oceanic level. 	1556278911058
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYcHAAAPAgAA:371832:11	en:execrate	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYcHAAAPAgAA:371832	The citizen of Oceania is not allowed to know anything of the tenets of the other two philosophies, but he is taught to execrate them as barbarous outrages upon morality and common sense. 	1556279048323
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYgHAAB1AwAA:373848:11	en:inimical	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYgHAAB1AwAA:373848	Inefficient nations were always conquered sooner or later, and the struggle for efficiency was inimical to illusions. 	1556279208305
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AYoHAACFAAAA:376147:11	en:ruminant	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AYoHAACFAAAA:376147	It is like the battles between certain ruminant animals whose horns are set at such an angle that they are incapable of hurting one another. 	1556279360538
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AY4HAACXAAAA:379237:14	en:counterpane	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AY4HAACXAAAA:379237	The evening was just cool enough to make it worth while to pull up the counterpane. 	1556537726252
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZkHAABBAwAA:383527:13	en:fraternity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZkHAABBAwAA:383527	The Middle, so long as it was struggling for power, had always made use of such terms as freedom, justice, and fraternity. 	1556537986236
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZkHAACRAwAA:383607:5	en:by	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZkHAACRAwAA:383607	Now, however, the concept of human brotherhood began to be assailed by people who were not yet in positions of command, but merely hoped to be so before long. 	1556538014405
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZkHAACIAwAA:383598:11	en:assailed	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZkHAACIAwAA:383598	Now, however, the concept of human brotherhood began to be assailed by people who were not yet in positions of command, but merely hoped to be so before long. 	1556538021139
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZkHAABlBQAA:384075:12	en:antiquity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZkHAABlBQAA:384075	Socialism, a theory which appeared in the early nineteenth century and was the last link in a chain of thought stretching back to the slave rebellions of antiquity, was still deeply infected by the Utopianism of past ages. 	1556538084982
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZoHAADdAAAA:385226:15	en:intelligible	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZoHAADdAAAA:385226	The cyclical movement of history was now intelligible, or appeared to be so; and if it was intelligible, then it was alterable. 	1556538167650
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZsHAADVAAAA:387912:15	en:foreshadowed	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZsHAADVAAAA:387912	But they had been foreshadowed by the various systems, generally called totalitarian, which had appeared earlier in the century, and the main outlines of the world which would emerge from the prevailing chaos had long been obvious. 	1556538368814
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZsHAAD6AQAA:388205:14	en:aristocracy	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZsHAAD6AQAA:388205	The new aristocracy was made up for the most part of bureaucrats, scientists, technicians, trade-union organizers, publicity experts, sociologists, teachers, journalists, and professional politicians. 	1556538451106
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZsHAADSAwAA:388677:13	en:avaricious	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZsHAADSAwAA:388677	As compared with their opposite numbers in past ages, they were less avaricious, less tempted by luxury, hungrier for pure power, and, above all, more conscious of what they were doing and more intent on crushing opposition. 	1556538482807
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZsHAACHBAAA:388858:11	en:cardinal	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZsHAACHBAAA:388858	This last difference was cardinal. 	1556538501002
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZsHAACGBQAA:389113:8	en:overt	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZsHAACGBQAA:389113	The ruling groups were always infected to some extent by liberal ideas, and were content to leave loose ends everywhere, to regard only the overt act and to be uninterested in what their subjects were thinking. 	1556538532581
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZwHAABEAQAA:390431:15	en:collectivism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZwHAABEAQAA:390431	It had long been realized that the only secure basis for oligarchy is collectivism. 	1556538599160
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZwHAABjBAAA:391230:13	en:capitalist	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZwHAABjBAAA:391230	It had always been assumed that if the capitalist class were expropriated, Socialism must follow: and unquestionably the capitalists had been expropriated. 	1556538738871
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZwHAAB5BAAA:391252:15	en:expropriated	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZwHAAB5BAAA:391252	It had always been assumed that if the capitalist class were expropriated, Socialism must follow: and unquestionably the capitalists had been expropriated. 	1556538781502
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZwHAACHBAAA:391266:12	en:Socialism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZwHAACHBAAA:391266	It had always been assumed that if the capitalist class were expropriated, Socialism must follow: and unquestionably the capitalists had been expropriated. 	1556538800989
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AZwHAADeBQAA:391609:14	en:phraseology	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AZwHAADeBQAA:391609	Ingsoc, which grew out of the earlier Socialist movement and inherited its phraseology, has in fact carried out the main item in the Socialist program; with the result, foreseen and intended beforehand, that economic inequality has been made permanent. 	1556538871408
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaAHAACeAgAA:396203:10	en:titular	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaAHAACeAgAA:396203	Oceania has no capital, and its titular head is a person whose whereabouts nobody knows. 	1556539241503
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaAHAAD4AgAA:396293:16	en:Lingua Franca	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaAHAAD4AgAA:396293	Except that English is its chief Lingua Franca and Newspeak its official language, it is not centralized in any way. 	1556539265515
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaAHAAB5CQAA:397958:16	en:aristocracies	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaAHAAB5CQAA:397958	He did not see that the continuity of an oligarchy need not be physical, nor did he pause to reflect that hereditary aristocracies have always been short-lived, whereas adoptive organizations such as the Catholic Church have sometimes lasted for hundreds or thousands of years. 	1556539379005
The_Straits_Times:B2B8F215:17993:10	en:adjunct	The_Straits_Times:B2B8F215	B0053VMNYW	17993	. http://str.sg/gogreen Adjunct teacher jailed for assaulting boy, 10 Published 1 hour ago He had accused kid of bullying his son, who was a classmate; victim suffered fractured rib A secondary school adjunct teacher confronted a 10-year-old boy whom he accused of bullying his son, and shoved him against a wall. 	1556580970906
The_Straits_Times:B2B8F215:189769:12	en:paralegal	The_Straits_Times:B2B8F215	B0053VMNYW	189769	Woman who broke maid's fingers jailed Published 1 hour ago 10 months' jail for paralegal who beat maid for giving mother pills that fell on the floor A paralegal was so angry that her Indonesian domestic helper gave her mother pills that had spilled onto the floor that she repeatedly struck her with a wooden scratcher, causing injuries, including two fractured fingers. 	1556581451222
The_Straits_Times:BAE025CD:13210:12	en:symbiotic	The_Straits_Times:BAE025CD	B0053VMNYW	13210	TOP OF THE NEWS 2 Commitment to unions In his first May Day Rally speech, Deputy Prime Minister Heng Swee Keat yesterday pledged that the close and symbiotic relationship between the labour movement and the People's Action Party will continue with his generation of leaders, and beyond. 	1556753679465
The_Straits_Times:BAE025CD:90174:8	en:niqab	The_Straits_Times:BAE025CD	B0053VMNYW	90174	Many women said they stopped wearing niqab face veils, hijab scarves and abaya robes straight after the attacks, which have been claimed by the Islamic State in Iraq and Syria (ISIS) group. 	1556753998115
The_Straits_Times:BAE025CD:138662:11	en:gravitas	The_Straits_Times:BAE025CD	B0053VMNYW	138662	The idea was to have a reset, to bring some gravitas back to an occasion that, to many, had become too extravagantly celebrity-and entertainment-oriented. 	1556754549831
The_Straits_Times:BAE025CD:138932:11	en:sequined	The_Straits_Times:BAE025CD	B0053VMNYW	138932	The dinner has long been criticised also as being too cosy, with star reporters in tuxedos and sequined gowns mingling with newsmakers and sources. 	1556754561144
The_Straits_Times:1AB4E10D:10793:12	en:conundrum	The_Straits_Times:1AB4E10D	B0053VMNYW	10793	time, especially the younger generation. 10 must-reads for today May Day protests in Berlin's Friedrichshain district over housing issues in the capital.PHOTO: DPA Published 1 hour ago 1 Germany's housing issue The housing debate highlights the conundrum Germany faces. 	1556839814630
The_Straits_Times:1AB4E10D:19136:13	en:fortuitous	The_Straits_Times:1AB4E10D	B0053VMNYW	19136	"The wife appealed and her lawyers Linda Ong and Lim Xiao Wei argued that given the ""fortuitous nature"" of a lottery winning, the contributions towards the purchase of the matrimonial home from the prize money should be apportioned equally between the husband and wife, and not solely to the man. "	1556840038534
The_Straits_Times:1AB4E10D:65090:14	en:tantalising	The_Straits_Times:1AB4E10D	B0053VMNYW	65090	PHOTO: AGENCE FRANCE-PRESSE Published 1 hour ago US college rescinds student's admission after scandal over payments for entry breaks NEW YORK • From the day in March that US prosecutors announced charges against 50 people in a sweeping college admissions fraud investigation, they have held out a tantalising mystery: an unnamed family that they said had paid the college consultant at the centre of the scheme US$6.5 million (S$8.9 million) - far more than any of the parents named in the case - to get their child into college. 	1556840322683
The_Straits_Times:1AB4E10D:106227:14	en:exacerbates	The_Straits_Times:1AB4E10D	B0053VMNYW	106227	"""Russia did not invent these divisions and these weaknesses, but (President Vladimir) Putin exploits and exacerbates them,"" said report co-author and CSIS senior adviser Suzanne Spaulding, a former Department of Homeland Security undersecretary in charge of strengthening cyber security and protecting election infrastructure ahead of the 2016 presidential election. "	1556840661373
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaMHAADbAAAA:401861:12	en:abasement	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaMHAADbAAAA:401861	He is supposed to live in a continuous frenzy of hatred of foreign enemies and internal traitors, triumph over victories, and self-abasement before the power and wisdom of the Party. 	1557145532656
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaMHAACxAwAA:402587:11	en:inimical	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaMHAACxAwAA:402587	It includes the power of not grasping analogies, of failing to perceive logical errors, of misunderstanding the simplest arguments if they are inimical to Ingsoc, and of being bored or repelled by any train of thought which is capable of leading in a heretical direction. 	1557145573777
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AaMHAADQBgAA:403386:13	en:impudently	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AaMHAADQBgAA:403386	Applied to an opponent, it means the habit of impudently claiming that black is white, in contradiction of the plain facts. 	1557145666213
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AacHAABAAAAA:408614:11	en:ossified	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AacHAABAAAAA:408614	All past oligarchies have fallen from power either because they ossified or because they grew soft. 	1557145967732
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AagHAABoBgAA:411037:10	en:abounds	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AagHAABoBgAA:411037	The official ideology abounds with contradictions even when there is no practical reason for them. 	1557146139487
The_Straits_Times:675FB409:158883:8	en:sects	The_Straits_Times:675FB409	B0053VMNYW	158883	As with many sects, everything rested on the powerful psychological influence of the guru, who used a mixture of pseudo-philosophical teachings, close oversight and humiliation to assert control. 	1557310810760
The_Straits_Times:675FB409:204909:9	en:garish	The_Straits_Times:675FB409	B0053VMNYW	204909	"More garish CWO vests to make litterbugs more 'distinguishable' The lurid yellow vests worn by littering offenders served with corrective work orders have been ""revamped"" to an eye-catching luminous pink and yellow combo.PHOTO: NATIONAL ENVIRONMENT AGENCY Published 1 hour ago "	1557311012595
The_Straits_Times:075816D1:17371:10	en:arrears	The_Straits_Times:075816D1	B0053VMNYW	17371	The restaurants' owner said an agreement had been made to settle rental arrears. 	1557360611000
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AcsHAAAhAAAA:419590:9	en:thrush	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AcsHAAAhAAAA:419590	“Do you remember,” he said, “the thrush that sang to us, that first day, at the edge of the wood?” 	1557405274533
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Ac0HAADPAQAA:420228:8	en:loins	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Ac0HAADPAQAA:420228	Out of those mighty loins a race of conscious beings must one day come. 	1557405312510
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AdEHAAC0AAAA:420775:8	en:rouge	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AdEHAAC0AAAA:420775	The smear of rouge that was still on each cheekbone stood out sharply, almost as though unconnected with the skin beneath. 	1557405421181
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Ad4HAADIAAAA:423296:7	en:jowl	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Ad4HAADIAAAA:423296	A man with a smooth prize-fighter’s jowl in which the mouth was only a slit paused opposite him balancing his truncheon meditatively between thumb and forefinger. 	1557405599605
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Ad8HAAAeAAAA:423840:10	en:crinkle	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Ad8HAAAeAAAA:423840	The fragment of coral, a tiny crinkle of pink like a sugar rosebud from a cake, rolled across the mat. 	1557405657781
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:Ad8HAABKAQAA:424140:15	en:solar plexus	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	Ad8HAABKAQAA:424140	One of the men had smashed his fist into Julia’s solar plexus, doubling her up like a pocket ruler. 	1557405685583
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfYHAAAaBAAA:429879:12	en:impounded	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfYHAAAaBAAA:429879	They yelled insults at the guards, fought back fiercely when their belongings were impounded, wrote obscene words on the floor, ate smuggled food which they produced from mysterious hiding-places in their clothes, and even shouted down the telescreen when it tried to restore order. 	1557406063512
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfYHAABUBQAA:430193:10	en:wheedle	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfYHAABUBQAA:430193	On the other hand some of them seemed to be on good terms with the guards, called them by nicknames, and tried to wheedle cigarettes through the spyhole in the door. 	1557406084718
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfYHAADFBQAA:430306:14	en:forbearance	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfYHAADFBQAA:430306	The guards, too, treated the common criminals with a certain forbearance, even when they had to handle them roughly. 	1557406092886
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AfYHAADoBwAA:430853:14	en:aristocracy	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AfYHAADoBwAA:430853	The positions of trust were given only to the common criminals, especially the gangsters and the murderers, who formed a sort of aristocracy. 	1557406129549
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQEIAABAAgAA:433800:12	en:groveling	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQEIAABAAgAA:433800	He felt the smash of truncheons on his elbows and iron-shod boots on his shins; he saw himself groveling on the floor, screaming for mercy through broken teeth. 	1557406290159
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQIIAAAIAgAA:435397:11	en:allusion	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQIIAAAIAgAA:435397	It was the place with no darkness: he saw now why O’Brien had seemed to recognize the allusion. 	1557406401537
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQQIAAABAgAA:436690:13	en:ruffianism	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQQIAAABAgAA:436690	A scrubby beard covered his face to the cheekbones, giving him an air of ruffianism that went oddly with his large weak frame and nervous movements. 	1557750701262
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQ4IAABxAAAA:437552:15	en:indiscretion	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQ4IAABxAAAA:437552	It was an indiscretion, undoubtedly. 	1557750752902
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AQ8IAACcAAAA:438145:9	en:pedant	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AQ8IAACcAAAA:438145	A sort of intellectual warmth, the joy of the pedant who has found out some useless fact, shone through the dirt and scrubby hair. 	1557750793826
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARQIAAAMAAAA:438897:14	en:desultorily	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARQIAAAMAAAA:438897	They talked desultorily for some minutes, then, without apparent reason, a yell from the telescreen bade them be silent. 	1557750829592
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARQIAAAHAQAA:439148:7	en:lank	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARQIAAAHAQAA:439148	Ampleforth, too large to sit in comfort on the narrow bench, fidgeted from side to side, clasping his lank hands first round one knee, then round the other. 	1557750861050
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARcIAABFAAAA:439716:12	en:perturbed	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARcIAABFAAAA:439716	Ampleforth marched clumsily out between the guards, his face vaguely perturbed, but uncomprehending. 	1557750900686
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ARcIAABUAAAA:439731:18	en:uncomprehending	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ARcIAABUAAAA:439731	Ampleforth marched clumsily out between the guards, his face vaguely perturbed, but uncomprehending. 	1557750907217
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AR8IAAAtAAAA:441726:10	en:servile	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AR8IAAAtAAAA:441726	cried Parsons with a servile glance at the telescreen. 	1557751039867
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AR8IAADNAAAA:441886:16	en:sanctimonious	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AR8IAADNAAAA:441886	His frog-like face grew calmer, and even took on a slightly sanctimonious expression. 	1557751058845
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AR8IAAAcAQAA:441965:16	en:sententiously	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AR8IAAAcAQAA:441965	“Thoughtcrime is a dreadful thing, old man,” he said sententiously. 	1557751076174
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AR8IAAAxAQAA:441986:12	en:insidious	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AR8IAAAxAQAA:441986	“It’s insidious. 	1557751099290
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASMIAAA5AAAA:442792:10	en:doleful	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASMIAAA5AAAA:442792	“It was my little daughter,” said Parsons with a sort of doleful pride. 	1557751140150
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASYIAAAVAAAA:443305:12	en:posterior	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASYIAAAVAAAA:443305	He plumped his large posterior into the lavatory pan. 	1557751178301
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASgIAACQAAAA:443635:13	en:abominably	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASgIAACQAAAA:443635	It then turned out that the plug was defective and the cell stank abominably for hours afterwards. 	1557751207403
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASkIAAAeAgAA:444209:10	en:mottled	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASkIAAAeAgAA:444209	His fat, mottled cheeks were so pouched at the bottom that it was difficult not to believe that he had little stores of food tucked away there. 	1557751240474
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:ASkIAADAAgAA:444371:13	en:timorously	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	ASkIAADAAgAA:444371	His pale-grey eyes flitted timorously from face to face and turned quickly away again when he caught anyone’s eye. 	1557751255920
The_Straits_Times:30568639:3305:11	en:smarting	The_Straits_Times:30568639	B0053VMNYW	3305	Beijing, which has been smarting since the US announced higher tariffs on many Chinese products last Friday, said more than 5,000 US goods, worth about US$60 billion (S$82 billion), would face import tariffs ranging from 5 per cent to 25 per cent. 	1557841389303
The_Straits_Times:D47B797C:118706:9	en:logjam	The_Straits_Times:D47B797C	B0053VMNYW	118706	For no leader likely to replace her appears able to break the logjam in Britain's relations with the European Union. 	1557914378389
The_Straits_Times:1BF0537D:21762:8	en:masts	The_Straits_Times:1BF0537D	B0053VMNYW	21762	US move could slow down global roll-out of 5G networks An engineer from British wireless network provider EE checking 5G masts and Huawei 5G equipment during trials in London earlier this year. 	1558050040653
The_Straits_Times:5FDA42CF:100206:12	en:kickbacks	The_Straits_Times:5FDA42CF	B0053VMNYW	100206	Published 1 hour ago PARIS • France has dropped a charge against an associate of former Malaysian prime minister Najib Razak over alleged kickbacks paid in a major submarine deal, judicial sources said on Monday. 	1558481449686
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVAIAADZBAAA:455665:10	en:forsook	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVAIAADZBAAA:455665	There were times when his nerve so forsook him that he began shouting for mercy even before the beating began, when the mere sight of a fist drawn back for a blow was enough to make him pour forth a confession of real and imaginary crimes. 	1558526792313
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVAIAAAVCQAA:456749:8	en:surly	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVAIAAAVCQAA:456749	He remembered a surly barber arriving to scrape his chin and crop his hair, and businesslike, unsympathetic men in white coats feeling his pulse, tapping his reflexes, turning up his eyelids, running harsh fingers over him in search for broken bones, and shooting needles into his arm to make him sleep. 	1558526853300
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVEIAAC2AAAA:457218:11	en:ruffians	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVEIAAC2AAAA:457218	His questioners now were not ruffians in black uniforms but Party intellectuals, little rotund men with quick movements and flashing spectacles, who worked on him in relays over periods which lasted—he thought, he could not be sure—ten or twelve hours at a stretch. 	1558526886427
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVEIAADxAAAA:457277:9	en:rotund	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVEIAADxAAAA:457277	His questioners now were not ruffians in black uniforms but Party intellectuals, little rotund men with quick movements and flashing spectacles, who worked on him in relays over periods which lasted—he thought, he could not be sure—ten or twelve hours at a stretch. 	1558526896106
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVEIAABgBgAA:458668:12	en:sniveling	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVEIAABgBgAA:458668	When his nerves were in rags after hours of questioning, even this appeal could reduce him to sniveling tears. 	1558526972820
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AVEIAADVBwAA:459041:10	en:eminent	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AVEIAADVBwAA:459041	He confessed to the assassination of eminent Party members, the distribution of seditious pamphlets, embezzlement of public funds, sale of military secrets, sabotage of every kind. 	1558526997986
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AV0IAABtAAAA:464204:11	en:especial	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AV0IAABtAAAA:464204	Your especial fear is that it will be your backbone. 	1558527307151
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AV8IAAAfAQAA:464820:14	en:prevaricate	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AV8IAAAfAQAA:464820	If you tell me any lies, or attempt to prevaricate in any way, or even fall below your usual level of intelligence, you will cry out with pain, instantly. 	1558527365242
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbAIAACoAAAA:478485:13	en:exaltation	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbAIAACoAAAA:478485	Moreover it was filled with a sort of exaltation, a lunatic intensity. 	1558529003890
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbAIAABwAQAA:478685:13	en:wantonness	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbAIAABwAQAA:478685	He felt certain that O’Brien was about to twist the dial out of sheer wantonness. 	1558529036071
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbEIAABKAAAA:478886:13	en:martyrdoms	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbEIAABKAAAA:478886	Then he continued less vehemently: “The first thing for you to understand is that in this place there are no martyrdoms. 	1558529048308
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbEIAAD8AAAA:479064:15	en:perpetuating	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbEIAAD8AAAA:479064	It set out to eradicate heresy, and ended by perpetuating it. 	1558529068761
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbEIAAAoBwAA:480644:12	en:posterity	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbEIAAAoBwAA:480644	You must stop imagining that posterity will vindicate you, Winston. 	1558529134013
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbUIAAC7AwAA:482462:11	en:exulting	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbUIAAC7AwAA:482462	In the old days the heretic walked to the stake still a heretic, proclaiming his heresy, exulting in it. 	1558529211701
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AbUIAACgBAAA:482691:13	en:despotisms	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AbUIAACgBAAA:482691	The command of the old despotisms was ‘Thou shalt not’. 	1558529229070
CR!GHMRXGCKBS40F9SBSKH8NMD5H562:AboIAABbAAAA:485450:10	en:quailed	CR!GHMRXGCKBS40F9SBSKH8NMD5H562	B0053VMNYW	AboIAABbAAAA:485450	He quailed. 	1558529387680
